# End points of segments: 
#   0.00000000 0.13156020 0.21857910 0.38948080 0.55060840 0.64363550 0.70941560 0.88345340 
0.426540 1.103030
0.427346 1.125427
0.428151 1.147725
0.428957 1.169925
0.429763 1.192023
0.430568 1.214018
0.431374 1.235909
0.432180 1.257693
0.432985 1.279371
0.433791 1.300939
0.434596 1.322396
0.435402 1.343742
0.436208 1.364973
0.437013 1.386090
0.437819 1.407091
0.438625 1.427973
0.439430 1.448737
0.440236 1.469380
0.441042 1.489901
0.441847 1.510298
0.442653 1.530572
0.443458 1.550720
0.444264 1.570740
0.445070 1.590633
0.445875 1.610397
0.446681 1.630029
0.447487 1.649531
0.448292 1.668899
0.449098 1.688134
0.449904 1.707234
0.450709 1.726198
0.451515 1.745024
0.452321 1.763713
0.453126 1.782263
0.453932 1.800673
0.454738 1.818942
0.455543 1.837070
0.456349 1.855055
0.457154 1.872896
0.457960 1.890593
0.458766 1.908145
0.459571 1.925551
0.460377 1.942810
0.461183 1.959922
0.461988 1.976885
0.462794 1.993700
0.463599 2.010365
0.464405 2.026879
0.465211 2.043243
0.466016 2.059456
0.466822 2.075516
0.467628 2.091424
0.468433 2.107178
0.469239 2.122779
0.470045 2.138226
0.470850 2.153518
0.471656 2.168655
0.472461 2.183636
0.473267 2.198461
0.474073 2.213130
0.474878 2.227642
0.475684 2.241997
0.476490 2.256194
0.477295 2.270234
0.478101 2.284116
0.478907 2.297839
0.479712 2.311404
0.480518 2.324810
0.481324 2.338057
0.482129 2.351145
0.482935 2.364074
0.483741 2.376843
0.484546 2.389452
0.485352 2.401902
0.486157 2.414192
0.486963 2.426322
0.487769 2.438293
0.488574 2.450103
0.489380 2.461753
0.490186 2.473244
0.490991 2.484574
0.491797 2.495745
0.492602 2.506755
0.493408 2.517606
0.494214 2.528297
0.495019 2.538828
0.495825 2.549200
0.496631 2.559412
0.497436 2.569465
0.498242 2.579359
0.499048 2.589094
0.499853 2.598670
0.500659 2.608087
0.501464 2.617346
0.502270 2.626447
0.503076 2.635389
0.503881 2.644174
0.504687 2.652801
0.505493 2.661271
0.506298 2.669584
0.507104 2.677740
0.507910 2.685739
0.508715 2.693582
0.509521 2.701268
0.510327 2.708800
0.511132 2.716175
0.511938 2.723395
0.512743 2.730461
0.513549 2.737371
0.514355 2.744128
0.515160 2.750730
0.515966 2.757179
0.516772 2.763474
0.517577 2.769616
